"Location_ID","X_Coord","Y_Coord","Latitude","Longitude","Coord_Units","Coord_System","UTM_Zone","Datum","Est_H_Error","Unit_ID","Loc_Type","Loc_Notes","Plot_Number","GRTS_Order","Panel","Directions","Rejected","Elevation","Aspect","Orientation","Change_Orientation","Physiographic_Class","Terrain_Position","USNVC_Formation","Created_By","Created_Date","Updated_By","Updated_Date","Stand_Origin_Year"
"E32056CC-4EC2-4E4D-B3B2-EAC2E98645F7",292608,4170551,37.65872037,-77.35114392,"meters","UTM","18N","NAD83",3.29999995231628,"RICH","VS","Mixed hardwood with large bet nig Bare groundcover.","155",22,"2","Park in the Shelton House parking lot and walk east, turning south-ish after passing the house, then turn right and walk along the edge of an agricultural field to the forest edge.",FALSE,NA,220,40,FALSE,12,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Josh J Hamrick",2016-09-15 13:49:29,NA
"E34AAA8D-B1F4-4556-891C-BCC8FA006365",695876,4139110,37.37806473,-78.78769789,"meters","UTM","17N","NAD83",3,"APCO","VS",NA,"101",13,"2","Hike in Via Trail. Blaze 130 meters through sucessional hardwoods. Club moss thick on forest floor",FALSE,NA,60,43,FALSE,21,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Josh J Hamrick",2016-08-09 08:22:28,NA
"E3FF7DC1-7A22-41B1-8688-9D433BCCF9F6",259089,4244043,38.31215508,-77.75541814,"meters","UTM","18N","NAD83",3.59999990463257,"FRSP_CHWILD","VS","Bare ground cover, Ilex/fagus subcanopy, oak canopy.","147",21,"2","250m from tour road.",FALSE,NA,0,5,FALSE,22,NA,NA,"Thomas  Faust",2012-06-13 16:20:05,"Camilla  Seirup",2016-09-01 08:41:47,NA
"E5460468-EB93-4B21-85F6-78DE5A24183C",366595,4120051,37.21742184,-76.50358112,"meters","UTM","18N","NAD83",4.59999990463257,"COLO_YORK","VS","Plot very close to the road and borders on a small clearing. The upper half of the plot is dense Asi tri regen, the bottom half of the plot is on a slope. Trash heap in plot. Tree sized ligustrum on plot.","370",66,"4","Park on Cook Rd and bushwhack 80 m to plot. Plot center marked with white stake and tree tag # 14812.",FALSE,NA,115,295,FALSE,23,NA,NA,"Camilla  Seirup",2014-08-07 15:28:51,"Camilla  Seirup",2014-08-07 16:20:35,NA
"E6167352-4C6E-4B46-8455-0FC32C69D2A9",435074,4452049,40.21634505,-75.76302626,"meters","UTM","18N","NAD83",3.70000004768372,"HOFU","VS",NA,"086",6,"2","Leaving the Visitor Center area, take a left and drive north along Shed Road. Take the first right and park at the trailhead parking area on the left. The trail/gated fire road will be across the road. Walk along the trail for approx 1km. Plot will be approx 70 m off the trail on the left.",FALSE,NA,22,39,FALSE,12,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Josh J Hamrick",2016-07-27 08:39:20,NA
"E7C229CE-B6C7-43E5-BAC4-C811168E3E2C",309584,4408805,39.80791403,-77.2244257,"meters","UTM","18N","NAD83",1.79999995231628,"GETT","VS","Dense barbery thicket with open canopy. Appears to be seasonally flooded but is dry in July. However, stakes seem to often be disturbed.","168",32,"3","Park at yellow house (resource management) walk across field and go through gate in upper right corner, follow stream/deer trails to plot 160m.",FALSE,NA,9,191,FALSE,26,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2017-07-26 09:10:02,NA
"E83BAFA9-362F-417B-B1A3-E627CB119055",292854,4170562,37.65887497,-77.34836036,"meters","UTM","18N","NAD83",3.09999990463257,"RICH","VS","Slight slope with tulip poplar overstory.  Moderate regen and understory.","215",27,"3","Follow mowed path/trail to plot from parking area (about 300m)",FALSE,NA,214,47,FALSE,29,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-08-15 09:43:06,NA
"E8EF4366-F31C-4E6B-A8BE-6D8CC0C96B16",344353,4119046,37.20492002,-76.75395708,"meters","UTM","18N","NAD83",2.70000004768372,"COLO_JAMES","VS","Sweet gum canopy with very shrubby Myrica mid and understory; adjacent to marsh","363",25,"3","Park on tour road and walk 65m to plot. Plot center marked with tree tag number 13500.",FALSE,NA,0,360,FALSE,26,NA,NA,"Camilla  Seirup",2013-08-13 08:43:27,"mary  short",2013-08-13 15:00:06,NA
"E9025614-E7FA-4AA5-B886-89A66B914434",367600,4119550,37.21305054,-76.49216855,"meters","UTM","18N","NAD83",NA,"COLO_YORK","VS","Center Tag #12395. Plot on a slope. Good canopy coverage by trees outside of plot. Mostly subcanopy trees on plot. Open midstory and ground cover. Trees tagged away from road.","339",9,"1","Park on tour road at pullout 70 m from plot. 2019 - found GPS coordinates 18m off. Plot is on N slope of ravine.",FALSE,NA,216,35,FALSE,23,NA,NA,"Thomas  Faust",2011-10-06 14:44:04,"Camilla  Seirup",2019-08-06 09:15:53,NA
"E9448B47-C657-4E31-9788-C6301D554A36",300352,4144041,37.42167292,-77.25620646,"meters","UTM","18N","NAD83",1.70000004768372,"RICH","VS","Loblolly canopy, small stream with ferny, herbaceous banks in plot. Changed orientation to 3 8-27-2014","306",35,"4","Park on Carter Mill Rd near field next to gate ( a little past plot if driving NW on Carter Mill Rd) . Then walk about 270m to plot.",FALSE,NA,0,3,FALSE,23,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:19:38,"Camilla  Seirup",2014-08-27 14:14:44,NA
"E991AFEE-DACF-497E-952F-37718DB67E93",626286,4527327,40.8872919,-73.50098568,"meters","UTM","18N","NAD83",2.29999995231628,"SAHI","VS","BR is offset 1m (13.1m from center at 178 degrees) due to tree. Bmicro is 7m ay 320 degrees (instead of 323).","229",4,"3","Plot about 50 meters North from driveway to SAHI parking lot -OR- Plot about 200 meters from parking lot",FALSE,NA,323,143,FALSE,22,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-09-17 09:49:42,NA
"E9C2837D-B90A-4C13-B686-B1DECD30719A",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"VAFO","VS",NA,NA,19,NA,"DATE: 07/28/2009
No UTM coordinates taken. Site was located in a picnic area. 

Reason for Exclution:
1.) Plot Center is <15m from: Mowed area",TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"E9F2639D-E679-4038-90E8-F01F59CCCC2D",331846,4228796,38.19141698,-76.92016844,"meters","UTM","18N","NAD83",5,"GEWA","VS","Mature PINTAE in canopy with mixed hardwood underneath. Sparse ground cover. Changed plot orientation from 360 to 346.","144",1,"2","Park on road after road to picnic area. 160 m to plot",FALSE,NA,0,346,FALSE,21,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Camilla  Seirup",2016-09-06 11:25:05,NA
"EA0ADC97-D363-43D0-8E18-5EC200A418B8",331598,4228547,38.18912777,-76.92293991,"meters","UTM","18N","NAD83",NA,"GEWA","VS","Loblolly canopy, fairly open. Dense ground cover off new york fern, microstegium, and false nettle (boehmeria cylindrica).","321",7,"1","Park on Rd to picnic area. Bushwack 50m to plot.",FALSE,NA,180,19,FALSE,26,NA,NA,"Caitlin  White",2011-09-27 16:22:12,"Camilla  Seirup",2015-08-19 09:17:36,NA
"EA1AD1B5-6914-4CA2-A687-B9C928800825",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"RICH","VS",NA,"",8,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"EA7B7AD4-0E31-46B6-968D-D1594B44A51E",363851,4119553,37.21253784,-76.53440728,"meters","UTM","18N","NAD83",2.70000004768372,"COLO_YORK","VS","Oak canopy with holly midstory and sparse understory.","368",42,"3","Park at fire road at boundary of park and Newport News Rec. park off of Crawford Rd.  Hike north on fire road about 200m, then head east to plot about 120m.",FALSE,NA,0,360,FALSE,21,NA,NA,"Jesse S Wheeler",2013-08-14 13:34:05,"Jesse S Wheeler",2013-08-14 13:56:48,NA
"EAE1E5F2-BE2D-4C4F-8A50-5BFBF707FA3B",462098,4439812,40.10775639,-75.44472595,"meters","UTM","18N","NAD83",0,"VAFO","VS","Tree of Heaven and microstegeum and stinging nettle plot.  Semi-open .B microplot and UL were marked with a fiberglass stake. 2018 VAFO REGEN: Wellies needed in a wet year.","042",4,"1","2018 VAFO REGEN: Park by the Kennedy-Supplee restaurant and walk towards the bridge over the river. As you approach the river, there will be a gate in the chain link fence. Enter there, and walk the trail or on the edge of the forest where it meets the train tracks to the plot. It is a long walk.",FALSE,NA,0,360,FALSE,26,NA,NA,"Jesse S Wheeler",2011-07-26 18:18:24,"Camilla  Seirup",2018-11-13 11:35:46,NA
"EB0B9130-2F24-41B0-8E33-112E7388C609",366111,4121046,37.22631837,-76.50921314,"meters","UTM","18N","NAD83",6,"COLO_YORK","VS","Center Tag #14168","342",14,"1",NA,FALSE,NA,290,124,FALSE,22,NA,NA,"Caitlin  White",2011-10-07 11:32:11,"Josh J Hamrick",2015-08-12 08:19:44,NA
"EB658142-1A9C-4346-AC51-26EC30A5E846",693386,4138971,37.37733535,-78.81583847,"meters","UTM","17N","NAD83",2.09999990463257,"APCO","VS","Pinus virginiana canopy, wth mixed hardwood in understory. Fairly open.","107",12,"2","Bushwack in from Rt. 122. Or 780m from brush pile off road to park housing. Easy bushwacking.",FALSE,NA,300,115,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-08 12:55:21,NA
"EB794D24-101D-4CC2-B026-CE6B9F02B6BE",271849,4233306,38.21882522,-77.6061608,"meters","UTM","18N","NAD83",2,"FRSP_SPOT","VS","Oak/Pine forest not too many trees; gaylussacia and vaccinium understory","318",25,"4","~233 m at 308 degrees from road side. Orientation changed from 106 to 103. Reset BC micro, UL micro 8-19-14",FALSE,NA,320,103,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-22 13:44:12,"mary  short",2014-08-19 08:38:20,NA
"EC02F8BF-079E-4929-9A67-B6652B439A9E",612785,4108322,37.11444275,-79.73053531,"meters","UTM","17N","NAD83",1.79999995231628,"BOWA","VS","Mixed hardwood canopy with Carpinus midstory and lycopodium ground cover. 2013- changed orientation to 341 from 331.","181",6,"3","Drive down service road. Ask if you can drive on trail past junction. If not, park at junction.",FALSE,NA,151,341,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-07 08:51:21,NA
"ECA26150-BE24-4CDA-849C-75FE38633400",434342,4452052,40.21631505,-75.77162847,"meters","UTM","18N","NAD83",3.90000009536743,"HOFU","VS",NA,"085",5,"2",NA,FALSE,NA,350,360,FALSE,21,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Evan K Heck",2012-08-01 17:22:42,NA
"ECBEF11D-BE35-4AB6-AA09-A84C91D352F0",309857,4410056,39.81923825,-77.22160154,"meters","UTM","18N","NAD83",4.30000019073486,"GETT","VS","Oak/Hickory sparse canopy with thick understory of Rosa multiflora and rubus with fair amount of regen. Four person crew recommended.","173",36,"3","Park at Culp's Hill parkling lot and walk back to intersection. Plot is 30m off the road.",FALSE,NA,203,24,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-01 14:24:40,NA
"EE3F9322-9CE0-40A5-B5FE-6790DC6137A4",289346,4121550,37.21667666,-77.37410563,"meters","UTM","18N","NAD83",NA,"PETE_EAST","VS","Orientation changed from 360 to 11.","022",3,"1",NA,FALSE,NA,247,11,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-08-23 16:29:52,"Josh J Hamrick",2015-09-01 13:56:47,NA
"EE96C8E0-4FE9-49B5-B880-70E0AB792DD2",267604,4114547,37.14845354,-77.61674139,"meters","UTM","18N","NAD83",0,"PETE_FIVE","VS","Orientation changed from 360 to 7 degrees.","070",2,"1","Park along Courthouse Rd. at turnout, then walk along the powerline approx 50 meters or so to the trailhead. Take Stewart trail.",FALSE,NA,72,7,FALSE,22,NA,NA,"Josh J Hamrick",2012-06-13 16:20:05,"Josh J Hamrick",2015-09-03 09:31:21,NA
"EE9C02AB-9651-4637-99CA-55E810C8AA77",290854,4122796,37.22823804,-77.35747284,"meters","UTM","18N","NAD83",2.20000004768372,"PETE_EAST","VS","Pin tae/ liq sty canopy, sparse ground cover (mostly vitis)","299",31,"4","Park on trail/dirt road, about 70m bushwhack.",FALSE,NA,0,360,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 17:31:00,"Camilla  Seirup",2014-09-09 11:14:45,NA
"F018F960-9DAD-43FA-BEA6-5828BCF79353",299100,4159306,37.55888745,-77.27451225,"meters","UTM","18N","NAD83",0,"RICH","VS","Lots of sedges for ground cover, canopy made up off red maple, swamp chestnut oak, and sweet gum. Plot was dry when sampled in 2015 but it is very near to beaver wetland so likely to flood. Bees found on plot near plot center. 2019- dry year but plot still with standing water. Muck boots needed for access","073",12,"1","Park on Turkey Hill Trail by gate. 300m bushwack.",FALSE,NA,0,5,FALSE,26,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Sam A Bietsch",2019-08-19 11:00:40,NA
"F0AFDEF7-DB80-45CF-8BA9-A0AA2774B5E8",695111,4139317,37.38009049,-78.79627767,"meters","UTM","17N","NAD83",1.89999997615814,"APCO","VS","Dense hardwood regeneration, lots of small saplings. Understory sparse. Orientation changed to 3 (previously 360)","178",18,"3","Park on grass road, walk in about 80 m.",FALSE,NA,173,3,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Emilie  Schuler",2013-08-06 12:31:07,NA
"F11632A6-D412-446D-A7B9-45A89D7CD198",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",13,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"F14F8A48-6610-48B7-9DEC-3256A265D74E",267848,4113560,37.13962641,-77.61369056,"meters","UTM","18N","NAD83",2.59999990463257,"PETE_FIVE","VS","Mixed hardwood forest with sparse vaccinium understory.","188",19,"3","Park on White Oak Rd at trail parking and take Winthrop trail across the road to plot.",FALSE,NA,0,360,FALSE,21,NA,NA,"Emilie  Schuler",2012-06-13 16:20:05,"Danielle  Bara",2017-08-03 14:01:42,NA
"F2A3AF70-032B-454B-98DE-9A78D297541D",301350,4144801,37.42873279,-77.24514057,"meters","UTM","18N","NAD83",2.79999995231628,"RICH","VS","Mixed hardwood canopy, Ilex subcanopy, sparse understory. Large blowdown in plot. 2014- changed orientation to 252 from 360.","317",31,"4","Turn onto Western Run Rd north of the park, then take an immediate left onto small side street (Chesley Rd), park at deadend. Walk about 1km southwest through park to plot.",FALSE,NA,0,352,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-22 14:16:29,"Camilla  Seirup",2014-08-27 09:47:11,NA
"F2C04901-65D5-4AC8-8531-91BF5166FB63",289621,4122054,37.22127793,-77.37115092,"meters","UTM","18N","NAD83",1.10000002384186,"PETE_EAST","VS","2013 - changed orientation to 92 from 97 degrees. Pinus virginiana and Liquidambar styricaflua canopy. Roughly half the plot covered in MIC VIM and other half sparse seedling coverage.","189",18,"3","Note: Plot moved 20 m east due to Plot center being on trail with occational motorized use

Directions: park on auto tour road, walk in perpendicular to plot about 175 m to plot",FALSE,NA,330,92,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-09-09 08:59:22,NA
"F2D65782-9C63-4694-9C01-F31DFEA44D24",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",4,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"F303ABC9-682E-4612-9F15-13AF821B0524",306845,4408259,NA,NA,"meters","UTM","18N","NAD83",6,"GETT","VS",NA,NA,37,NA,"GPS accuracy not actually recorded
DATE: 08/04/2009 
Site in the center of road with mowed areas and monuments on either side.

Reason for Exclusion:
1.) Plot Center is <15m from:Road
2.) Plot Center is <15m from:Mowed area
3.) Plot Habbitat:Site managed as an open field",TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"F47759F8-DFD5-4599-93F9-113758A97854",289182,4162569,37.58605711,-77.38765133,"meters","UTM","18N","NAD83",2.29999995231628,"RICH","BN","Added '5' to beginning of plot number to denote Bonus Plot. Mixed hardwood canopy, shrubby understory mixed with ferns. Fairly wet plot, boots recommended but not necessary.","5239",NA,"3","Park at County owned gate; walk along County road about 100 meters to plot",FALSE,NA,0,360,FALSE,26,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-09-05 14:06:26,NA
"F54C36B8-394F-4D77-B250-F9642DF5B692",273093,4232813,38.21470112,-77.59180654,"meters","UTM","18N","NAD83",1.89999997615814,"FRSP_SPOT","VS","UR micro is locatated 6.3m from center at 304degrees. Tulip poplar, Beech, Pine forest with Ilex/Beech understory.","180",19,"3","Park at Spotsylvania Campaign Sign which reads  (May 12, 1864 . . . )",FALSE,NA,80,260,FALSE,22,NA,NA,"Emilie  Schuler",2012-06-13 16:20:05,"Emilie  Schuler",2013-08-27 15:20:53,NA
"F5BE4BBF-48AE-49E2-8229-DB72804D54AA",461853,4439546,40.10534883,-75.44758488,"meters","UTM","18N","NAD83",3.59999990463257,"VAFO","VS","Mic vim with tall tulip poplar canopy.","078",17,"2","Park at veterns memorial parking lot. Plot just down trail",FALSE,NA,10,190,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2016-07-25 11:16:29,NA
"F757DD87-7FFF-481F-B75E-4A1F349EE351",270354,4242551,38.30167788,-77.62621826,"meters","UTM","18N","NAD83",NA,"FRSP_CHWILD","VS","Sparse groundcover, Short oak and virginia pine canopy. Probably pretty open on a hot sunny day.","075",12,"1","Park at Tour stop (4?) on McClaws Dr. Walk across field on trail. Plot is 80m in the woods on the otherside.",FALSE,NA,90,9,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2015-09-10 09:55:12,NA
"F7696ECA-6BFA-4AC6-A6C9-4152A5956861",259105,4245545,38.32568033,-77.7557475,"meters","UTM","18N","NAD83",1.39999997615814,"FRSP_CHWILD","VS","White oak canopy, with Kalmia latifolia in understory. Just of trail.","146",20,"2","Walked from trail head off of Rt. 3 about 1 km. 2016 - take lakeview parkway  have to go through main entrance), to Gold valley Rd, then on Mansion Dr. cul de sac. Access trail to Culpeper Rd trail.",FALSE,NA,260,76,FALSE,22,NA,NA,"Thomas  Faust",2012-06-13 16:20:05,"Camilla  Seirup",2016-09-08 08:47:52,NA
"F8EEBC20-B497-4B37-8EC8-4B9B4F600B5F",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",9,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"F910E253-8165-44A1-A4B5-7C8D8866205A",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",11,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"F9974621-DFD0-4195-AB29-EFCD58BE6B7A",365348,4117794,37.19690491,-76.51722403,"meters","UTM","18N","NAD83",2.59999990463257,"COLO_YORK","VS","Center Tag #12394. mixed hardwood and pinus taeda canopy, some mic vim for ground cover.","333",22,"1","park on surrender field rd. walk done forest road, cut in about 400m",FALSE,NA,250,72,FALSE,21,NA,NA,"Thomas  Faust",2011-10-04 07:46:17,"Camilla  Seirup",2015-08-10 08:54:30,NA
"FA2BFE2C-7164-49B3-B137-F7E9F824514E",291370,4123800,37.23739614,-77.35194204,"meters","UTM","18N","NAD83",1.79999995231628,"PETE_EAST","VS","moderately open plot, mixed hardwood regen, pinus canopy. 2014 - changed orientation to 357 from 360. UR micro @ 6m, didn't move.","296",26,"4","Park on one-way rd. Take trail to plot; located 20 m from center of trail.",FALSE,NA,0,357,FALSE,21,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-24 11:35:09,"Camilla  Seirup",2014-09-08 16:34:02,NA
"FA83D02B-5E7D-48C3-9D32-8FAC7F25C629",695101,4139562,37.38229935,-78.79632594,"meters","UTM","17N","NAD83",NA,"APCO","VS","Pinus, oak overstory with Beech regen. Mostly open with dense patch of saplings and trees near BL","007",2,"1","Close to plot 9.Either walk from plot 9 about 300 m through forest or drive to end of Gordon Drive, park in the grass, walk in 150m",FALSE,NA,0,360,FALSE,21,NA,NA,"Thomas  Faust",2011-08-22 11:06:49,"Tandena  Wagner",2019-07-31 08:35:45,NA
"FB09DAA0-F075-4A50-907F-9AA9B364DB31",460600,4440049,40.10982278,-75.46231677,"meters","UTM","18N","NAD83",2.59999990463257,"VAFO","VS","Tulip poplar canopy with stiltgrass understory<U+0085> little else.","245",31,"4","Drive down gravel road to old house.  Park and walk about 200m west across field",FALSE,NA,230,50,FALSE,23,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-23 14:43:41,"Jesse S Wheeler",2014-07-23 15:43:36,NA
"FC066383-D85B-4B51-A302-C7257225C3FF",301348,4143298,37.41519506,-77.24475881,"meters","UTM","18N","NAD83",0,"RICH","VS","Liriodendron tulipifera canopy, microstegium understory","072",5,"1","Park at Parsonage church, walk along trail",FALSE,NA,90,5,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-09-29 10:55:25,"Camilla  Seirup",2019-08-21 16:18:27,NA
